Date,Open,High,Low,Close,Adj Close,Volume
2004-02-12,1.034900,1.042300,1.034200,1.040600,1.040600,0
2004-02-13,1.040700,1.046800,1.035000,1.039600,1.039600,0
2004-02-16,1.041900,1.044200,1.038900,1.042800,1.042800,0
2004-02-17,1.042200,1.046900,1.040900,1.044800,1.044800,0
2004-02-18,1.044600,1.048000,1.041900,1.045800,1.045800,0
2004-02-19,1.046000,1.054900,1.044000,1.053500,1.053500,0
2004-02-20,1.053500,1.053500,1.026100,1.029900,1.029900,0
2004-02-23,1.030000,1.037900,1.027400,1.032900,1.032900,0
2004-02-24,1.032700,1.038000,1.030000,1.035200,1.035200,0
2004-02-25,1.035500,1.040400,1.028500,1.031400,1.031400,0
2004-02-26,1.031300,1.038300,1.028600,1.035600,1.035600,0
2004-02-27,1.036500,1.038800,1.029500,1.033000,1.033000,0
2004-03-01,1.033600,1.036800,1.030200,1.033100,1.033100,0
2004-03-02,1.033300,1.037800,1.019500,1.020300,1.020300,0
2004-03-03,1.020000,1.021700,0.997090,1.004100,1.004100,0
2004-03-04,1.004500,1.011000,0.999140,1.000600,1.000600,0
2004-03-05,1.000700,1.006900,0.997830,1.004400,1.004400,0
2004-03-08,1.003600,1.006500,0.997430,1.001700,1.001700,0
2004-03-09,1.002600,1.011300,1.001600,1.004400,1.004400,0
2004-03-10,1.002600,1.011300,0.986820,0.993620,0.993620,0
2004-03-11,0.992950,0.993410,0.967510,0.967930,0.967930,0
2004-03-12,0.968100,0.982630,0.957980,0.978970,0.978970,0
2004-03-15,0.977660,0.984700,0.971180,0.981820,0.981820,0
2004-03-16,0.981930,0.990830,0.981740,0.988950,0.988950,0
2004-03-17,0.988330,0.994360,0.984910,0.991450,0.991450,0
2004-03-18,0.991560,1.001200,0.991410,0.997410,0.997410,0
2004-03-19,0.997520,1.000200,0.991410,0.997720,0.997720,0
2004-03-22,0.996860,1.005700,0.991300,1.004100,1.004100,0
2004-03-23,1.004400,1.004700,0.997980,1.002900,1.002900,0
2004-03-24,1.002700,1.004300,0.995570,0.995610,0.995610,0
2004-03-25,0.995830,0.997730,0.980530,0.986250,0.986250,0
2004-03-26,0.986100,0.989810,0.977350,0.984550,0.984550,0
2004-03-29,0.981500,0.985230,0.976110,0.978810,0.978810,0
2004-03-30,0.978620,0.987470,0.977960,0.984770,0.984770,0
2004-03-31,0.985070,1.005700,0.984510,1.002500,1.002500,0
2004-04-01,1.002400,1.009500,0.997190,1.002500,1.002500,0
2004-04-02,1.002800,1.008600,0.993300,1.008600,1.008600,0
2004-04-05,0.991620,0.999280,0.986270,0.990060,0.990060,0
2004-04-06,0.990280,0.999200,0.986330,0.998930,0.998930,0
2004-04-07,0.998860,1.011000,0.993030,1.003800,1.003800,0
2004-04-08,1.003600,1.014200,0.999240,1.010300,1.010300,0
2004-04-09,1.010400,1.016300,1.009200,1.015600,1.015600,0
2004-04-12,1.010400,1.028900,1.010400,1.017500,1.017500,0
2004-04-13,1.017100,1.027300,1.004600,1.005200,1.005200,0
2004-04-14,1.005700,1.007400,0.982730,0.987840,0.987840,0
2004-04-15,0.987330,0.998300,0.984180,0.996290,0.996290,0
2004-04-16,0.996550,1.003700,0.992190,1.000800,1.000800,0
2004-04-19,1.002300,1.008900,1.001600,1.002900,1.002900,0
2004-04-20,0.996550,1.003000,0.990690,0.993990,0.993990,0
2004-04-21,0.994390,0.999560,0.988730,0.989590,0.989590,0
2004-04-22,0.991000,0.996770,0.986770,0.994310,0.994310,0
2004-04-23,0.994720,1.000700,0.989480,0.998240,0.998240,0
2004-04-26,0.993540,0.994680,0.989330,0.991740,0.991740,0
2004-04-27,0.991890,0.995220,0.985670,0.994960,0.994960,0
2004-04-28,0.994630,0.995770,0.986460,0.992670,0.992670,0
2004-04-29,0.992670,0.992710,0.977630,0.988220,0.988220,0
2004-04-30,0.988080,0.994280,0.985380,0.988390,0.988390,0
2004-05-03,0.991370,0.992460,0.985980,0.988620,0.988620,0
2004-05-04,0.988620,1.002300,0.988580,1.000000,1.000000,0
2004-05-05,0.999930,1.008500,0.999530,1.004700,1.004700,0
2004-05-06,1.004100,1.006600,0.992540,0.995450,0.995450,0
2004-05-07,0.995120,0.995980,0.967930,0.974370,0.974370,0
2004-05-10,0.975080,0.975350,0.961850,0.966820,0.966820,0
2004-05-11,0.966930,0.971380,0.961510,0.968270,0.968270,0
2004-05-12,0.968740,0.973570,0.963810,0.968360,0.968360,0
2004-05-13,0.967770,0.970290,0.951380,0.959000,0.959000,0
2004-05-14,0.959060,0.962760,0.953560,0.960730,0.960730,0
2004-05-17,0.961290,0.964840,0.951370,0.954450,0.954450,0
2004-05-18,0.954170,0.961400,0.948390,0.955950,0.955950,0
2004-05-19,0.956080,0.971940,0.955370,0.957170,0.957170,0
2004-05-20,0.956860,0.959900,0.945850,0.952840,0.952840,0
2004-05-21,0.952570,0.964530,0.950620,0.959090,0.959090,0
2004-05-24,0.958970,0.961670,0.952860,0.954990,0.954990,0
2004-05-25,0.955060,0.973950,0.954190,0.969880,0.969880,0
2004-05-26,0.970010,0.974430,0.964110,0.969510,0.969510,0
2004-05-27,0.969860,0.976360,0.967270,0.973810,0.973810,0
2004-05-28,0.973880,0.976700,0.969970,0.973080,0.973080,0
2004-05-31,0.971350,0.976650,0.970480,0.975730,0.975730,0
2004-06-01,0.975730,0.978300,0.965290,0.967710,0.967710,0
2004-06-02,0.967990,0.968800,0.943980,0.947650,0.947650,0
2004-06-03,0.947380,0.951280,0.931480,0.938350,0.938350,0
2004-06-04,0.938290,0.944010,0.934360,0.940380,0.940380,0
2004-06-07,0.941930,0.952890,0.940350,0.949610,0.949610,0
2004-06-08,0.949650,0.950350,0.941330,0.944680,0.944680,0
2004-06-09,0.944280,0.945420,0.933390,0.938260,0.938260,0
2004-06-10,0.937800,0.950410,0.933640,0.947320,0.947320,0
2004-06-11,0.946970,0.948160,0.939990,0.946440,0.946440,0
2004-06-14,0.939470,0.948780,0.934910,0.947960,0.947960,0
2004-06-15,0.947860,0.957100,0.937300,0.952690,0.952690,0
2004-06-16,0.952820,0.955200,0.944200,0.945160,0.945160,0
2004-06-17,0.944990,0.947580,0.931120,0.935620,0.935620,0
2004-06-18,0.935400,0.944010,0.934790,0.939830,0.939830,0
2004-06-21,0.938350,0.945320,0.935810,0.942700,0.942700,0
2004-06-22,0.942590,0.943430,0.930700,0.934580,0.934580,0
2004-06-23,0.934440,0.938260,0.929280,0.934450,0.934450,0
2004-06-24,0.934730,0.944020,0.934520,0.941840,0.941840,0
2004-06-25,0.942140,0.960720,0.938450,0.960720,0.960720,0
2004-06-28,0.943170,0.945570,0.938530,0.943890,0.943890,0
2004-06-29,0.943680,0.944810,0.926840,0.930280,0.930280,0
2004-06-30,0.930280,0.935140,0.926060,0.929250,0.929250,0
2004-07-01,0.929340,0.940750,0.928740,0.940580,0.940580,0
2004-07-02,0.940640,0.946470,0.934120,0.945820,0.945820,0
2004-07-05,0.941630,0.948170,0.939910,0.945380,0.945380,0
2004-07-06,0.945380,0.950900,0.941510,0.948260,0.948260,0
2004-07-07,0.948260,0.957210,0.946600,0.955400,0.955400,0
2004-07-08,0.955180,0.955980,0.946580,0.950450,0.950450,0
2004-07-09,0.950560,0.955340,0.947070,0.951210,0.951210,0
2004-07-12,0.956260,0.960850,0.952990,0.958780,0.958780,0
2004-07-13,0.958710,0.962200,0.953550,0.954310,0.954310,0
2004-07-14,0.954380,0.959290,0.953040,0.959290,0.959290,0
2004-07-15,0.959360,0.960900,0.953650,0.954870,0.954870,0
2004-07-16,0.954770,0.963170,0.951740,0.959750,0.959750,0
2004-07-19,0.959140,0.961060,0.955820,0.958580,0.958580,0
2004-07-20,0.958660,0.960070,0.953890,0.955090,0.955090,0
2004-07-21,0.955370,0.957490,0.943380,0.944690,0.944690,0
2004-07-22,0.944960,0.949680,0.938470,0.941150,0.941150,0
2004-07-23,0.941490,0.942580,0.931730,0.938590,0.938590,0
2004-07-26,0.935920,0.946010,0.933810,0.946010,0.946010,0
2004-07-27,0.946150,0.949330,0.929310,0.934100,0.934100,0
2004-07-28,0.934190,0.936960,0.925620,0.927430,0.927430,0
2004-07-29,0.926600,0.931650,0.923300,0.925940,0.925940,0
2004-07-30,0.926310,0.936260,0.923400,0.935480,0.935480,0
2004-08-02,0.936060,0.938800,0.930350,0.934190,0.934190,0
2004-08-03,0.934000,0.936010,0.928440,0.929830,0.929830,0
2004-08-04,0.929930,0.930890,0.923020,0.928000,0.928000,0
2004-08-05,0.927570,0.929240,0.924760,0.925490,0.925490,0
2004-08-06,0.925460,0.937740,0.922950,0.936950,0.936950,0
2004-08-09,0.933940,0.944740,0.933630,0.942490,0.942490,0
2004-08-10,0.942150,0.944600,0.936390,0.940440,0.940440,0
2004-08-11,0.940540,0.947850,0.939160,0.945760,0.945760,0
2004-08-12,0.945790,0.952500,0.944490,0.950470,0.950470,0
2004-08-13,0.950540,0.951090,0.936810,0.944380,0.944380,0
2004-08-16,0.939990,0.942050,0.935530,0.937160,0.937160,0
2004-08-17,0.937760,0.939530,0.932580,0.935610,0.935610,0
2004-08-18,0.935370,0.936600,0.931360,0.933720,0.933720,0
2004-08-19,0.933610,0.942460,0.930790,0.940190,0.940190,0
2004-08-20,0.940140,0.941390,0.936440,0.939510,0.939510,0
2004-08-23,0.937350,0.941320,0.929030,0.931080,0.931080,0
2004-08-24,0.931200,0.932350,0.917460,0.920690,0.920690,0
2004-08-25,0.921070,0.926290,0.917020,0.920200,0.920200,0
2004-08-26,0.920060,0.925970,0.917670,0.919180,0.919180,0
2004-08-27,0.919120,0.925630,0.918960,0.923340,0.923340,0
2004-08-30,0.922290,0.923690,0.916680,0.920870,0.920870,0
2004-08-31,0.920860,0.931620,0.918370,0.925040,0.925040,0
2004-09-01,0.924700,0.926830,0.917460,0.917960,0.917960,0
2004-09-02,0.917930,0.919540,0.901210,0.905980,0.905980,0
2004-09-03,0.905840,0.908980,0.895140,0.899330,0.899330,0
2004-09-06,0.898980,0.900390,0.895040,0.898590,0.898590,0
2004-09-07,0.898770,0.903710,0.890170,0.892550,0.892550,0
2004-09-08,0.892190,0.900570,0.889050,0.900030,0.900030,0
2004-09-09,0.899980,0.900230,0.881970,0.888480,0.888480,0
2004-09-10,0.889000,0.899340,0.885150,0.899160,0.899160,0
2004-09-13,0.897960,0.908000,0.897450,0.907100,0.907100,0
2004-09-14,0.906620,0.912260,0.906110,0.909750,0.909750,0
2004-09-15,0.909640,0.910180,0.899450,0.901330,0.901330,0
2004-09-16,0.901750,0.903800,0.898310,0.900430,0.900430,0
2004-09-17,0.900870,0.910720,0.899710,0.904570,0.904570,0
2004-09-20,0.905860,0.909970,0.905420,0.906660,0.906660,0
2004-09-21,0.906700,0.908410,0.901970,0.905700,0.905700,0
2004-09-22,0.905570,0.908880,0.903700,0.906960,0.906960,0
2004-09-23,0.906700,0.916640,0.906700,0.913810,0.913810,0
2004-09-24,0.913680,0.914920,0.908050,0.910520,0.910520,0
2004-09-27,0.910400,0.912320,0.905300,0.909310,0.909310,0
2004-09-28,0.908880,0.916160,0.907980,0.912460,0.912460,0
2004-09-29,0.912220,0.913390,0.907020,0.910150,0.910150,0
2004-09-30,0.910400,0.918890,0.905540,0.916170,0.916170,0
2004-10-01,0.916210,0.916990,0.912610,0.915770,0.915770,0
2004-10-04,0.281640,0.919660,0.281640,0.916900,0.916900,0
2004-10-05,0.916790,0.919100,0.911700,0.912850,0.912850,0
2004-10-06,0.913000,0.915090,0.909360,0.909860,0.909860,0
2004-10-07,0.909930,0.918690,0.909320,0.916210,0.916210,0
2004-10-08,0.916350,0.921900,0.911910,0.919210,0.919210,0
2004-10-11,0.922720,0.923200,0.917870,0.921130,0.921130,0
2004-10-12,0.921020,0.921280,0.914950,0.915690,0.915690,0
2004-10-13,0.915470,0.918820,0.910780,0.913000,0.913000,0
2004-10-14,0.912870,0.916920,0.909790,0.916070,0.916070,0
2004-10-15,0.915940,0.920650,0.912820,0.915360,0.915360,0
2004-10-18,0.916200,0.918450,0.909620,0.911310,0.911310,0
2004-10-19,0.911250,0.918670,0.908850,0.915320,0.915320,0
2004-10-20,0.915280,0.918990,0.913280,0.914590,0.914590,0
2004-10-21,0.914580,0.921140,0.913840,0.917740,0.917740,0
2004-10-22,0.917630,0.918280,0.911490,0.915330,0.915330,0
2004-10-25,0.914620,0.915760,0.908670,0.914160,0.914160,0
2004-10-26,0.914410,0.915530,0.911130,0.914340,0.914340,0
2004-10-27,0.914210,0.916200,0.910020,0.913640,0.913640,0
2004-10-28,null,null,null,null,null,null
2004-10-29,0.913820,0.917370,0.902820,0.910760,0.910760,0
2004-11-01,0.912920,0.913880,0.909470,0.911450,0.911450,0
2004-11-02,0.911580,0.918100,0.909860,0.916270,0.916270,0
2004-11-03,0.916230,0.920150,0.911860,0.912430,0.912430,0
2004-11-04,0.912230,0.915510,0.910530,0.913230,0.913230,0
2004-11-05,0.912810,0.916270,0.911150,0.913200,0.913200,0
2004-11-08,0.912760,0.912760,0.900950,0.904280,0.904280,0
2004-11-09,0.904240,0.914160,0.901930,0.911300,0.911300,0
2004-11-10,0.911220,0.913230,0.905830,0.906730,0.906730,0
2004-11-11,0.906640,0.916900,0.906490,0.913860,0.913860,0
2004-11-12,0.914080,0.918270,0.911370,0.917580,0.917580,0
2004-11-15,0.918070,0.929690,0.917210,0.927250,0.927250,0
2004-11-16,0.927290,0.929720,0.921100,0.922930,0.922930,0
2004-11-17,0.922710,0.936470,0.922420,0.932520,0.932520,0
2004-11-18,0.932130,0.940260,0.930960,0.937050,0.937050,0
2004-11-19,0.937240,0.943430,0.933520,0.935180,0.935180,0
2004-11-22,0.935510,0.935760,0.926510,0.927240,0.927240,0
2004-11-23,0.927310,0.935290,0.924140,0.932550,0.932550,0
2004-11-24,0.932330,0.933350,0.926290,0.927790,0.927790,0
2004-11-25,0.927750,0.935370,0.926930,0.932020,0.932020,0
2004-11-26,0.931980,0.934530,0.925820,0.930720,0.930720,0
2004-11-29,0.928360,0.930960,0.924680,0.925570,0.925570,0
2004-11-30,0.925880,0.927230,0.913470,0.918700,0.918700,0
2004-12-01,0.918400,0.923510,0.915720,0.920630,0.920630,0
2004-12-02,0.920110,0.927080,0.920110,0.924830,0.924830,0
2004-12-03,0.924950,0.934770,0.919570,0.930420,0.930420,0
2004-12-06,0.929880,0.932780,0.926490,0.927910,0.927910,0
2004-12-07,0.928310,0.937640,0.927630,0.936440,0.936440,0
2004-12-08,0.936410,0.936410,0.917210,0.919930,0.919930,0
2004-12-09,0.919600,0.926770,0.919520,0.922720,0.922720,0
2004-12-10,0.923040,0.924390,0.917100,0.918820,0.918820,0
2004-12-13,0.920160,0.933920,0.918310,0.933850,0.933850,0
2004-12-14,0.933770,0.941420,0.931610,0.934940,0.934940,0
2004-12-15,0.934360,0.940160,0.932820,0.935870,0.935870,0
2004-12-16,0.936080,0.940160,0.931170,0.934940,0.934940,0
2004-12-17,0.934790,0.940650,0.931050,0.936870,0.936870,0
2004-12-20,0.938280,0.940000,0.934530,0.938650,0.938650,0
2004-12-21,0.938470,0.943480,0.936090,0.940610,0.940610,0
2004-12-22,0.940840,0.951710,0.937010,0.947100,0.947100,0
2004-12-23,0.947130,0.951380,0.942650,0.944700,0.944700,0
2004-12-24,0.944930,0.947970,0.942290,0.944840,0.944840,0
2004-12-27,0.947230,0.949830,0.944270,0.948040,0.948040,0
2004-12-28,0.947760,0.950850,0.945600,0.946290,0.946290,0
2004-12-29,0.946490,0.950310,0.934590,0.934590,0.934590,0
2004-12-30,0.934700,0.940980,0.934700,0.937530,0.937530,0
2004-12-31,0.937410,0.942030,0.935160,0.938490,0.938490,0
2005-01-03,0.940290,0.942850,0.932530,0.938190,0.938190,0
2005-01-04,0.938150,0.941960,0.933750,0.934840,0.934840,0
2005-01-05,0.934540,0.940230,0.933510,0.936630,0.936630,0
2005-01-06,0.937070,0.941820,0.932290,0.941820,0.941820,0
2005-01-07,0.941670,0.943290,0.930830,0.932260,0.932260,0
2005-01-10,0.934220,0.934320,0.924070,0.926800,0.926800,0
2005-01-11,0.926690,0.932600,0.926220,0.929430,0.929430,0
2005-01-12,0.929440,0.930460,0.914770,0.920640,0.920640,0
2005-01-13,0.920570,0.924650,0.918080,0.919770,0.919770,0
2005-01-14,0.919770,0.926130,0.916980,0.920750,0.920750,0
2005-01-17,0.920590,0.926050,0.919010,0.920820,0.920820,0
2005-01-18,0.920680,0.926260,0.917700,0.924710,0.924710,0
2005-01-19,0.924480,0.934960,0.923770,0.934360,0.934360,0
2005-01-20,0.934030,0.939320,0.932330,0.936150,0.936150,0
2005-01-21,0.936110,0.942160,0.933880,0.935100,0.935100,0
2005-01-24,0.939420,0.944630,0.934340,0.942700,0.942700,0
2005-01-25,0.942740,0.950610,0.939590,0.945040,0.945040,0
2005-01-26,0.945140,0.956580,0.944370,0.954820,0.954820,0
2005-01-27,0.955040,0.965400,0.953960,0.962180,0.962180,0
2005-01-28,0.962150,0.963860,0.958110,0.959260,0.959260,0
2005-01-31,0.959880,0.962740,0.958290,0.960890,0.960890,0
2005-02-01,0.960740,0.961070,0.953970,0.954180,0.954180,0
2005-02-02,0.954340,0.964420,0.952950,0.962330,0.962330,0
2005-02-03,0.962290,0.962450,0.954490,0.956010,0.956010,0
2005-02-04,0.955970,0.965430,0.952770,0.963450,0.963450,0
2005-02-07,0.958210,0.970360,0.958030,0.963620,0.963620,0
2005-02-08,0.963690,0.964100,0.954450,0.956480,0.956480,0
2005-02-09,0.956320,0.963600,0.952740,0.963390,0.963390,0
2005-02-10,0.962210,0.974050,0.961440,0.970540,0.970540,0
2005-02-11,0.970390,0.975160,0.969660,0.969830,0.969830,0
2005-02-14,0.972640,0.974740,0.966420,0.970540,0.970540,0
2005-02-15,0.970970,0.972470,0.966940,0.967280,0.967280,0
2005-02-16,0.967630,0.973290,0.963290,0.968830,0.968830,0
2005-02-17,0.968980,0.973400,0.962320,0.963160,0.963160,0
2005-02-18,0.963080,0.973590,0.962220,0.973590,0.973590,0
2005-02-21,0.970860,0.975430,0.967350,0.974380,0.974380,0
2005-02-22,0.974580,0.977960,0.970390,0.972670,0.972670,0
2005-02-23,0.972950,0.980850,0.969170,0.979980,0.979980,0
2005-02-24,0.979860,0.983660,0.970600,0.971800,0.971800,0
2005-02-25,0.971690,0.976930,0.969530,0.975310,0.975310,0
2005-02-28,0.976470,0.979360,0.973650,0.976250,0.976250,0
2005-03-01,0.976050,0.977270,0.968890,0.975290,0.975290,0
2005-03-02,0.974980,0.976440,0.966280,0.967770,0.967770,0
2005-03-03,0.968560,0.978390,0.966960,0.972410,0.972410,0
2005-03-04,0.972220,0.977910,0.971730,0.974100,0.974100,0
2005-03-07,0.972960,0.977320,0.970470,0.974270,0.974270,0
2005-03-08,0.974240,0.976860,0.966840,0.967060,0.967060,0
2005-03-09,0.967220,0.967670,0.952860,0.955390,0.955390,0
2005-03-10,0.955310,0.959580,0.948200,0.951100,0.951100,0
2005-03-11,0.951130,0.958690,0.948230,0.957450,0.957450,0
2005-03-14,0.955960,0.956270,0.947870,0.951430,0.951430,0
2005-03-15,0.951470,0.955040,0.949830,0.953070,0.953070,0
2005-03-16,0.953110,0.957920,0.949570,0.956120,0.956120,0
2005-03-17,0.955490,0.957100,0.950000,0.952640,0.952640,0
2005-03-18,0.952360,0.956790,0.951320,0.953840,0.953840,0
2005-03-21,0.954700,0.956770,0.949220,0.950110,0.950110,0
2005-03-22,0.949500,0.952640,0.940750,0.941020,0.941020,0
2005-03-23,0.940760,0.944330,0.935640,0.939160,0.939160,0
2005-03-24,0.938870,0.942820,0.936030,0.937790,0.937790,0
2005-03-25,0.937330,0.941480,0.936760,0.938230,0.938230,0
2005-03-28,0.939670,0.942300,0.934760,0.935680,0.935680,0
2005-03-29,0.935640,0.939110,0.932090,0.933970,0.933970,0
2005-03-30,0.933590,0.941790,0.931450,0.938040,0.938040,0
2005-03-31,0.937890,0.941450,0.933600,0.934790,0.934790,0
2005-04-01,0.935140,0.940700,0.933880,0.937800,0.937800,0
2005-04-04,0.935070,0.938830,0.933470,0.937160,0.937160,0
2005-04-05,0.937300,0.938550,0.931920,0.935260,0.935260,0
2005-04-06,0.935150,0.936420,0.930810,0.933260,0.933260,0
2005-04-07,0.933080,0.939840,0.932480,0.937830,0.937830,0
2005-04-08,0.937410,0.950190,0.936000,0.950120,0.950120,0
2005-04-11,0.947270,0.957850,0.946450,0.955960,0.955960,0
2005-04-12,0.955920,0.960930,0.954190,0.958680,0.958680,0
2005-04-13,0.958880,0.964950,0.958080,0.962740,0.962740,0
2005-04-14,0.963000,0.963080,0.953970,0.955340,0.955340,0
2005-04-15,0.955190,0.959030,0.950960,0.957980,0.957980,0
2005-04-18,0.957460,0.959440,0.952350,0.956900,0.956900,0
2005-04-19,0.957160,0.960200,0.953000,0.953940,0.953940,0
2005-04-20,0.954010,0.963690,0.953900,0.960530,0.960530,0
2005-04-21,0.960570,0.962820,0.958190,0.959690,0.959690,0
2005-04-22,0.959740,0.966570,0.959500,0.966140,0.966140,0
2005-04-25,0.964780,0.967760,0.962610,0.964370,0.964370,0
2005-04-26,0.964820,0.970910,0.964550,0.967730,0.967730,0
2005-04-27,0.967620,0.971250,0.964480,0.969950,0.969950,0
2005-04-28,0.970070,0.978180,0.968580,0.974170,0.974170,0
2005-04-29,0.974330,0.985270,0.972960,0.982360,0.982360,0
2005-05-02,0.981920,0.985090,0.976740,0.978760,0.978760,0
2005-05-03,0.978760,0.979210,0.968110,0.969080,0.969080,0
2005-05-04,0.969040,0.973880,0.968780,0.972890,0.972890,0
2005-05-05,0.972960,0.974580,0.969900,0.971150,0.971150,0
2005-05-06,0.971150,0.972260,0.959440,0.962410,0.962410,0
2005-05-09,0.962140,0.963730,0.955020,0.956810,0.956810,0
2005-05-10,0.957490,0.963020,0.955030,0.962760,0.962760,0
2005-05-11,0.962840,0.969020,0.962080,0.964210,0.964210,0
2005-05-12,0.964130,0.965500,0.956010,0.957700,0.957700,0
2005-05-13,0.957880,0.964100,0.954720,0.960910,0.960910,0
2005-05-16,0.962920,0.963920,0.954780,0.960920,0.960920,0
2005-05-17,0.960670,0.963320,0.953870,0.954270,0.954270,0
2005-05-18,0.954200,0.960220,0.952930,0.957340,0.957340,0
2005-05-19,0.957380,0.958740,0.951320,0.952970,0.952970,0
2005-05-20,0.953240,0.957470,0.951230,0.953670,0.953670,0
2005-05-23,0.954230,0.956960,0.953060,0.954860,0.954860,0
2005-05-24,0.954790,0.963380,0.954370,0.958870,0.958870,0
2005-05-25,0.958870,0.965050,0.956230,0.963860,0.963860,0
2005-05-26,0.963710,0.966150,0.959670,0.960270,0.960270,0
2005-05-27,0.960340,0.963830,0.955090,0.958330,0.958330,0
2005-05-30,0.956380,0.959550,0.954340,0.955470,0.955470,0
2005-05-31,0.955240,0.955550,0.946300,0.947460,0.947460,0
2005-06-01,0.947600,0.949420,0.933410,0.934370,0.934370,0
2005-06-02,0.934690,0.942430,0.933870,0.941370,0.941370,0
2005-06-03,0.941350,0.945740,0.940310,0.942360,0.942360,0
2005-06-06,0.942570,0.953720,0.942150,0.950440,0.950440,0
2005-06-07,0.950480,0.960410,0.950480,0.957180,0.957180,0
2005-06-08,0.957590,0.959880,0.955110,0.958600,0.958600,0
2005-06-09,0.958490,0.964930,0.957490,0.963720,0.963720,0
2005-06-10,0.963680,0.964890,0.950940,0.952860,0.952860,0
2005-06-13,0.952960,0.958900,0.952340,0.956370,0.956370,0
2005-06-14,0.956300,0.962290,0.954810,0.955890,0.955890,0
2005-06-15,0.956140,0.958390,0.949250,0.951480,0.951480,0
2005-06-16,0.951450,0.957890,0.949060,0.955590,0.955590,0
2005-06-17,0.955180,0.961820,0.954490,0.956960,0.956960,0
2005-06-20,0.957040,0.959620,0.954490,0.958940,0.958940,0
2005-06-21,0.959050,0.961750,0.954960,0.960420,0.960420,0
2005-06-22,0.960610,0.963400,0.955540,0.959660,0.959660,0
2005-06-23,0.959880,0.962100,0.948580,0.949160,0.949160,0
2005-06-24,0.949460,0.954620,0.944810,0.947360,0.947360,0
